3.14	-1.37405e-12
3.14	-1.78911e-12
3.14	-2.09821e-12
3.14	-2.31456e-12
3.14	-2.45088e-12
3.14	-2.5189e-12
3.14	-2.52954e-12
3.14	-2.4929e-12
3.14	-2.41802e-12
3.14	-2.31299e-12
3.14	-2.18513e-12
3.14	-2.04075e-12
3.14	-1.88541e-12
3.14	-1.72387e-12
3.14	-1.56013e-12
3.14	-1.39749e-12
3.14	-1.23869e-12
3.14	-1.08587e-12
3.14	-9.40709e-13
3.14	-8.04482e-13
3.14	-6.78059e-13
3.14	-5.6193e-13
3.14	-4.56418e-13
3.14	-3.61522e-13
3.14	-2.76987e-13
3.14	-2.02511e-13
3.14	-1.37634e-13
3.14	-8.18544e-14
3.14	-3.44986e-14
3.14	5.05654e-15
3.14	3.74558e-14
3.14	6.34426e-14
3.14	8.37051e-14
3.14	9.88386e-14
3.14	1.09465e-13
3.14	1.16201e-13
3.14	1.19685e-13
3.14	1.20365e-13
3.14	1.18739e-13
3.14	1.15314e-13
3.14	1.10435e-13
3.14	1.04495e-13
3.14	9.77355e-14
3.14	9.0397e-14
3.14	8.27691e-14
3.14	7.49683e-14
3.14	6.72e-14
3.14	5.95914e-14
3.14	5.2286e-14
3.14	4.53243e-14
3.14	3.87786e-14
3.14	3.27465e-14
3.14	2.71897e-14
3.14	2.21038e-14
3.14	1.7526e-14
3.14	1.34579e-14
3.14	9.90049e-15
3.14	6.77779e-15
3.14	4.06562e-15
3.14	1.80938e-15
3.14	-1.10616e-16
3.14	-1.68895e-15
3.14	-2.97176e-15
3.14	-3.94639e-15
3.14	-4.66769e-15
3.14	-5.12755e-15
3.14	-5.42567e-15
3.14	-5.59084e-15
3.14	-5.64672e-15
3.14	-5.61276e-15
3.14	-5.50493e-15
3.14	-5.3364e-15
3.14	-5.11795e-15
3.14	-4.85848e-15
3.14	-4.56527e-15
3.14	-4.2708e-15
3.14	-3.97556e-15
3.14	-3.65296e-15
3.14	-3.30786e-15
3.14	-2.94428e-15
3.14	-2.56549e-15
3.14	-2.1742e-15
3.14	-1.78731e-15
3.14	-1.46926e-15
3.14	-1.20781e-15
3.14	-9.92882e-16
3.14	-8.16201e-16
3.14	-6.7096e-16
3.14	-5.51564e-16
3.14	-4.53415e-16
3.14	-3.72731e-16
3.14	-3.06404e-16
3.14	-2.5188e-16
3.14	-2.07059e-16
3.14	-1.70213e-16
3.14	-1.39924e-16
3.14	-1.15025e-16
3.14	-9.45565e-17
3.14	-7.77304e-17
3.14	-6.38985e-17
3.14	-5.25279e-17
3.14	-4.31807e-17
3.14	-3.54968e-17
3.14	-2.91802e-17
3.14	-2.39877e-17
3.14	-1.97191e-17
3.14	-1.62102e-17
3.14	-1.33256e-17
3.14	-1.09543e-17
3.14	-9.00504e-18
3.14	-7.40261e-18
3.14	-6.08534e-18
3.14	-5.00247e-18
3.14	-4.11229e-18
3.14	-3.38052e-18
3.14	-2.77896e-18
3.14	-2.28445e-18
3.14	-1.87794e-18
3.14	-1.54376e-18
3.14	-1.26906e-18
3.14	-1.04323e-18
3.14	-8.5759e-19
3.14	-7.04984e-19
3.14	-5.79534e-19
3.14	-4.76407e-19
3.14	-3.91632e-19
3.14	-3.21942e-19
3.14	-2.64653e-19
3.14	-2.17559e-19
3.14	-1.78845e-19
3.14	-1.4702e-19
3.14	-1.20858e-19
3.14	-9.93514e-20
3.14	-8.16721e-20
3.14	-6.71387e-20
3.14	-5.51916e-20
3.14	-4.53704e-20
3.14	-3.72968e-20
3.14	-3.06599e-20
3.14	-2.52041e-20
3.14	-2.07191e-20
3.14	-1.70322e-20
3.14	-1.40013e-20
3.14	-1.15098e-20
3.14	-9.46168e-21
3.14	-7.778e-21
3.14	-6.39392e-21
3.14	-5.25614e-21
3.14	-4.32082e-21
3.14	-3.55194e-21
3.14	-2.91988e-21
3.14	-2.4003e-21
3.14	-1.97317e-21
3.14	-1.62205e-21
3.14	-1.33341e-21
3.14	-1.09613e-21
3.14	-9.01078e-22
3.14	-7.40733e-22
3.14	-6.08921e-22
3.14	-5.00565e-22
3.14	-4.11491e-22
3.14	-3.38267e-22
3.14	-2.78073e-22
3.14	-2.28591e-22
3.14	-1.87914e-22
3.14	-1.54475e-22
3.14	-1.26986e-22
3.14	-1.04389e-22
3.14	-8.58136e-23
3.14	-7.05433e-23
3.14	-5.79903e-23
3.14	-4.76711e-23
3.14	-3.91881e-23
3.14	-3.22147e-23
3.14	-2.64822e-23
3.14	-2.17697e-23
3.14	-1.78958e-23
3.14	-1.47113e-23
3.14	-1.20935e-23
3.14	-9.94147e-24
3.14	-8.17241e-24
3.14	-6.71815e-24
3.14	-5.52267e-24
3.14	-4.53993e-24
3.14	-3.73206e-24
3.14	-3.06795e-24
3.14	-2.52201e-24
3.14	-2.07323e-24
3.14	-1.7043e-24
3.14	-1.40102e-24
3.14	-1.15172e-24
3.14	-9.46771e-25
3.14	-7.78295e-25
3.14	-6.39799e-25
3.14	-5.25949e-25
3.14	-4.32357e-25
3.14	-3.5542e-25
3.14	-2.92174e-25
3.14	-2.40182e-25
3.14	-1.97443e-25
3.14	-1.62308e-25
3.14	-1.33426e-25
3.14	-1.09683e-25
3.14	-9.01652e-26
3.14	-7.41205e-26
3.14	-6.09309e-26
3.14	-5.00884e-26
3.14	-4.11753e-26
3.14	-3.38483e-26
3.14	-2.7825e-26
3.14	-2.28736e-26
3.14	-1.88033e-26
3.14	-1.54573e-26
3.14	-1.27067e-26
3.14	-1.04456e-26
3.14	-8.58683e-27
3.14	-7.05882e-27
3.14	-5.80272e-27
3.14	-4.77014e-27
3.14	-3.92131e-27
3.14	-3.22352e-27
3.14	-2.6499e-27
3.14	-2.17836e-27
3.14	-1.79073e-27
3.14	-1.47207e-27
3.14	-1.21012e-27
3.14	-9.94781e-28
3.14	-8.17762e-28
3.14	-6.72243e-28
3.14	-5.52619e-28
3.14	-4.54282e-28
3.14	-3.73444e-28
3.14	-3.0699e-28
3.14	-2.52362e-28
3.14	-2.07455e-28
3.14	-1.70539e-28
3.14	-1.40192e-28
3.14	-1.15245e-28
3.14	-9.47374e-29
3.14	-7.78791e-29
3.14	-6.40207e-29
3.14	-5.26284e-29
3.14	-4.32633e-29
3.14	-3.55647e-29
3.14	-2.9236e-29
3.14	-2.40336e-29
3.14	-1.97568e-29
3.14	-1.62412e-29
3.14	-1.33511e-29
3.14	-1.09753e-29
3.14	-9.02226e-30
3.14	-7.41677e-30
3.14	-6.09698e-30
3.14	-5.01203e-30
3.14	-4.12015e-30
3.14	-3.38698e-30
3.14	-2.78428e-30
3.14	-2.28882e-30
3.14	-1.88153e-30
3.14	-1.54672e-30
3.14	-1.27148e-30
3.14	-1.04523e-30
3.14	-8.5923e-31
3.14	-7.06332e-31
3.14	-5.80642e-31
3.14	-4.77318e-31
3.14	-3.92381e-31
3.14	-3.22557e-31
3.14	-2.65159e-31
3.14	-2.17975e-31
3.14	-1.79187e-31
3.14	-1.47301e-31
3.14	-1.21089e-31
3.14	-9.95415e-32
3.14	-8.18283e-32
3.14	-6.72672e-32
3.14	-5.52971e-32
3.14	-4.54571e-32
3.14	-3.73681e-32
3.14	-3.07186e-32
3.14	-2.52523e-32
3.14	-2.07587e-32
3.14	-1.70647e-32
3.14	-1.40281e-32
3.14	-1.15318e-32
3.14	-9.47978e-33
3.14	-7.79287e-33
3.14	-6.40615e-33
3.14	-5.26619e-33
3.14	-4.32908e-33
3.14	-3.55873e-33
3.14	-2.92547e-33
3.14	-2.40489e-33
3.14	-1.97694e-33
3.14	-1.62515e-33
3.14	-1.33596e-33
3.14	-1.09823e-33
3.14	-9.02801e-34
3.14	-7.4215e-34
3.14	-6.10086e-34
3.14	-5.01523e-34
3.14	-4.12278e-34
3.14	-3.38914e-34
3.14	-2.78605e-34
3.14	-2.29028e-34
3.14	-1.88273e-34
3.14	-1.5477e-34
3.14	-1.27229e-34
3.14	-1.04589e-34
3.14	-8.59778e-35
3.14	-7.06782e-35
3.14	-5.81012e-35
3.14	-4.77622e-35
3.14	-3.92631e-35
3.14	-3.22763e-35
3.14	-2.65328e-35
3.14	-2.18114e-35
3.14	-1.79301e-35
3.14	-1.47395e-35
3.14	-1.21166e-35
3.14	-9.96049e-36
3.14	-8.18804e-36
3.14	-6.731e-36
3.14	-5.53324e-36
3.14	-4.54861e-36
3.14	-3.7392e-36
3.14	-3.07381e-36
3.14	-2.52684e-36
3.14	-2.07719e-36
3.14	-1.70756e-36
3.14	-1.4037e-36
3.14	-1.15392e-36
3.14	-9.48582e-37
3.14	-7.79784e-37
3.14	-6.41023e-37
3.14	-5.26955e-37
3.14	-4.33184e-37
3.14	-3.561e-37
3.14	-2.92733e-37
3.14	-2.40642e-37
3.14	-1.9782e-37
3.14	-1.62619e-37
3.14	-1.33681e-37
3.14	-1.09893e-37
3.14	-9.03376e-38
3.14	-7.42623e-38
3.14	-6.10475e-38
3.14	-5.01842e-38
3.14	-4.12541e-38
3.14	-3.3913e-38
3.14	-2.78783e-38
3.14	-2.29174e-38
3.14	-1.88393e-38
3.14	-1.54869e-38
3.14	-1.2731e-38
3.14	-1.04656e-38
3.14	-8.60325e-39
3.14	-7.07233e-39
3.14	-5.81382e-39
3.14	-4.77927e-39
3.14	-3.92881e-39
3.14	-3.22969e-39
3.14	-2.65497e-39
3.14	-2.18253e-39
3.14	-1.79415e-39
3.14	-1.47489e-39
3.14	-1.21243e-39
3.14	-9.96683e-40
3.14	-8.19326e-40
3.14	-6.73529e-40
3.14	-5.53676e-40
3.14	-4.55151e-40
3.14	-3.74158e-40
3.14	-3.07577e-40
3.14	-2.52845e-40
3.14	-2.07852e-40
3.14	-1.70865e-40
3.14	-1.4046e-40
3.14	-1.15465e-40
3.14	-9.49186e-41
3.14	-7.80281e-41
3.14	-6.41431e-41
3.14	-5.2729e-41
3.14	-4.3346e-41
3.14	-3.56327e-41
3.14	-2.9292e-41
3.14	-2.40795e-41
3.14	-1.97946e-41
3.14	-1.62722e-41
3.14	-1.33766e-41
3.14	-1.09963e-41
3.14	-9.03952e-42
3.14	-7.43096e-42
3.14	-6.10864e-42
3.14	-5.02162e-42
3.14	-4.12803e-42
3.14	-3.39346e-42
3.14	-2.7896e-42
3.14	-2.2932e-42
3.14	-1.88513e-42
3.14	-1.54968e-42
3.14	-1.27391e-42
3.14	-1.04722e-42
3.14	-8.60873e-43
3.14	-7.07683e-43
3.14	-5.81753e-43
3.14	-4.78231e-43
3.14	-3.93131e-43
3.14	-3.23174e-43
3.14	-2.65666e-43
3.14	-2.18392e-43
3.14	-1.79529e-43
3.14	-1.47582e-43
3.14	-1.21321e-43
3.14	-9.97318e-44
3.14	-8.19848e-44
3.14	-6.73958e-44
3.14	-5.54029e-44
3.14	-4.55441e-44
3.14	-3.74396e-44
3.14	-3.07773e-44
3.14	-2.53006e-44
3.14	-2.07984e-44
3.14	-1.70974e-44
3.14	-1.40549e-44
3.14	-1.15539e-44
3.14	-9.49791e-45
3.14	-7.80778e-45
3.14	-6.4184e-45
3.14	-5.27626e-45
3.14	-4.33736e-45
3.14	-3.56554e-45
3.14	-2.93106e-45
3.14	-2.40949e-45
3.14	-1.98072e-45
3.14	-1.62826e-45
3.14	-1.33851e-45
3.14	-1.10033e-45
3.14	-9.04528e-46
3.14	-7.43569e-46
3.14	-6.11253e-46
3.14	-5.02482e-46
3.14	-4.13066e-46
3.14	-3.39562e-46
3.14	-2.79138e-46
3.14	-2.29466e-46
3.14	-1.88633e-46
3.14	-1.55066e-46
3.14	-1.27473e-46
3.14	-1.04789e-46
3.14	-8.61422e-47
3.14	-7.08134e-47
3.14	-5.82123e-47
3.14	-4.78536e-47
3.14	-3.93382e-47
3.14	-3.2338e-47
3.14	-2.65835e-47
3.14	-2.18531e-47
3.14	-1.79644e-47
3.14	-1.47677e-47
3.14	-1.21398e-47
3.14	-9.97954e-48
3.14	-8.2037e-48
3.14	-6.74387e-48
3.14	-5.54382e-48
3.14	-4.55731e-48
3.14	-3.74635e-48
3.14	-3.07969e-48
3.14	-2.53167e-48
3.14	-2.08116e-48
3.14	-1.71083e-48
3.14	-1.40639e-48
3.14	-1.15613e-48
3.14	-9.50396e-49
3.14	-7.81275e-49
3.14	-6.42249e-49
3.14	-5.27962e-49
3.14	-4.34013e-49
3.14	-3.56781e-49
3.14	-2.93293e-49
3.14	-2.41102e-49
3.14	-1.98199e-49
3.14	-1.6293e-49
3.14	-1.33937e-49
3.14	-1.10103e-49
3.14	-9.05104e-50
3.14	-7.44043e-50
3.14	-6.11642e-50
3.14	-5.02802e-50
3.14	-4.1333e-50
3.14	-3.39779e-50
3.14	-2.79316e-50
3.14	-2.29612e-50
3.14	-1.88753e-50
3.14	-1.55165e-50
3.14	-1.27554e-50
3.14	-1.04856e-50
3.14	-8.61971e-51
3.14	-7.08585e-51
3.14	-5.82494e-51
3.14	-4.78841e-51
3.14	-3.93632e-51
3.14	-3.23586e-51
3.14	-2.66005e-51
3.14	-2.1867e-51
3.14	-1.79758e-51
3.14	-1.47771e-51
3.14	-1.21475e-51
3.14	-9.9859e-52
3.14	-8.20893e-52
3.14	-6.74817e-52
3.14	-5.54735e-52
3.14	-4.56021e-52
3.14	-3.74873e-52
3.14	-3.08166e-52
3.14	-2.53328e-52
3.14	-2.08249e-52
3.14	-1.71192e-52
3.14	-1.40729e-52
3.14	-1.15686e-52
3.14	-9.51001e-53
3.14	-7.81773e-53
3.14	-6.42658e-53
3.14	-5.28299e-53
3.14	-4.34289e-53
3.14	-3.57009e-53
3.14	-2.9348e-53
3.14	-2.41256e-53
3.14	-1.98325e-53
3.14	-1.63033e-53
3.14	-1.34022e-53
3.14	-1.10173e-53
3.14	-9.05681e-54
3.14	-7.44517e-54
3.14	-6.12032e-54
3.14	-5.03122e-54
3.14	-4.13593e-54
3.14	-3.39995e-54
3.14	-2.79494e-54
3.14	-2.29759e-54
3.14	-1.88874e-54
3.14	-1.55264e-54
3.14	-1.27635e-54
3.14	-1.04923e-54
3.14	-8.6252e-55
3.14	-7.09037e-55
3.14	-5.82865e-55
3.14	-4.79146e-55
3.14	-3.93883e-55
3.14	-3.23792e-55
3.14	-2.66174e-55
3.14	-2.18809e-55
3.14	-1.79873e-55
3.14	-1.47865e-55
3.14	-1.21553e-55
3.14	-9.99226e-56
3.14	-8.21416e-56
3.14	-6.75247e-56
3.14	-5.55088e-56
3.14	-4.56312e-56
3.14	-3.75112e-56
3.14	-3.08362e-56
3.14	-2.5349e-56
3.14	-2.08382e-56
3.14	-1.71301e-56
3.14	-1.40818e-56
3.14	-1.1576e-56
3.14	-9.51607e-57
3.14	-7.82271e-57
3.14	-6.43068e-57
3.14	-5.28635e-57
3.14	-4.34566e-57
3.14	-3.57236e-57
3.14	-2.93667e-57
3.14	-2.41409e-57
3.14	-1.98451e-57
3.14	-1.63137e-57
3.14	-1.34107e-57
3.14	-1.10243e-57
3.14	-9.06258e-58
3.14	-7.44991e-58
3.14	-6.12422e-58
3.14	-5.03443e-58
3.14	-4.13856e-58
3.14	-3.40212e-58
3.14	-2.79672e-58
3.14	-2.29905e-58
3.14	-1.88994e-58
3.14	-1.55363e-58
3.14	-1.27716e-58
3.14	-1.0499e-58
3.14	-8.6307e-59
3.14	-7.09488e-59
3.14	-5.83237e-59
3.14	-4.79451e-59
3.14	-3.94134e-59
3.14	-3.23999e-59
3.14	-2.66344e-59
3.14	-2.18949e-59
3.14	-1.79987e-59
3.14	-1.47959e-59
3.14	-1.2163e-59
3.14	-9.99863e-60
3.14	-8.21939e-60
3.14	-6.75677e-60
3.14	-5.55442e-60
3.14	-4.56603e-60
3.14	-3.75351e-60
3.14	-3.08558e-60
3.14	-2.53651e-60
3.14	-2.08515e-60
3.14	-1.7141e-60
3.14	-1.40908e-60
3.14	-1.15834e-60
3.14	-9.52213e-61
3.14	-7.82769e-61
3.14	-6.43477e-61
3.14	-5.28972e-61
3.14	-4.34843e-61
3.14	-3.57464e-61
3.14	-2.93854e-61
3.14	-2.41563e-61
3.14	-1.98578e-61
3.14	-1.63241e-61
3.14	-1.34193e-61
3.14	-1.10314e-61
3.14	-9.06835e-62
3.14	-7.45466e-62
3.14	-6.12812e-62
3.14	-5.03764e-62
3.14	-4.1412e-62
3.14	-3.40428e-62
3.14	-2.7985e-62
3.14	-2.30051e-62
3.14	-1.89114e-62
3.14	-1.55462e-62
3.14	-1.27798e-62
3.14	-1.05056e-62
3.14	-8.63619e-63
3.14	-7.0994e-63
3.14	-5.83608e-63
3.14	-4.79757e-63
3.14	-3.94385e-63
3.14	-3.24205e-63
3.14	-2.66514e-63
3.14	-2.19088e-63
3.14	-1.80102e-63
3.14	-1.48053e-63
3.14	-1.21708e-63
3.14	-1.0005e-63
3.14	-8.22463e-64
3.14	-6.76108e-64
3.14	-5.55796e-64
3.14	-4.56893e-64
3.14	-3.7559e-64
3.14	-3.08755e-64
3.14	-2.53813e-64
3.14	-2.08647e-64
3.14	-1.71519e-64
3.14	-1.40998e-64
3.14	-1.15907e-64
3.14	-9.5282e-65
3.14	-7.83268e-65
3.14	-6.43887e-65
3.14	-5.29309e-65
3.14	-4.3512e-65
3.14	-3.57691e-65
3.14	-2.94041e-65
3.14	-2.41717e-65
3.14	-1.98704e-65
3.14	-1.63345e-65
3.14	-1.34278e-65
3.14	-1.10384e-65
3.14	-9.07413e-66
3.14	-7.45941e-66
3.14	-6.13203e-66
3.14	-5.04085e-66
3.14	-4.14384e-66
3.14	-3.40645e-66
3.14	-2.80028e-66
3.14	-2.30198e-66
3.14	-1.89235e-66
3.14	-1.55561e-66
3.14	-1.27879e-66
3.14	-1.05123e-66
3.14	-8.6417e-67
3.14	-7.10393e-67
3.14	-5.8398e-67
3.14	-4.80062e-67
3.14	-3.94636e-67
3.14	-3.24412e-67
3.14	-2.66683e-67
3.14	-2.19228e-67
3.14	-1.80217e-67
3.14	-1.48148e-67
3.14	-1.21785e-67
3.14	-1.00114e-67
3.14	-8.22987e-68
3.14	-6.76539e-68
3.14	-5.5615e-68
3.14	-4.57185e-68
3.14	-3.7583e-68
3.14	-3.08952e-68
3.14	-2.53974e-68
3.14	-2.0878e-68
3.14	-1.71628e-68
3.14	-1.41088e-68
3.14	-1.15981e-68
3.14	-9.53427e-69
3.14	-7.83767e-69
3.14	-6.44298e-69
3.14	-5.29646e-69
3.14	-4.35397e-69
3.14	-3.57919e-69
3.14	-2.94228e-69
3.14	-2.41871e-69
3.14	-1.98831e-69
3.14	-1.63449e-69
3.14	-1.34364e-69









