1.04419	2.96031	47.4873
1.03746	2.95984	47.4574
1.03075	2.95935	47.4274
1.02406	2.95883	47.3972
1.01739	2.9583	47.3669
1.01075	2.95775	47.3364
1.00412	2.95717	47.3058
0.99752	2.95658	47.2751
0.99094	2.95597	47.2442
0.984382	2.95533	47.2131
0.977846	2.95468	47.1819
0.971331	2.95401	47.1506
0.964838	2.95331	47.1191
0.958367	2.9526	47.0874
0.951918	2.95187	47.0556
0.945491	2.95111	47.0237
0.939085	2.95034	46.9916
0.932701	2.94955	46.9594
0.926339	2.94874	46.927
0.919998	2.94791	46.8945
0.91368	2.94706	46.8618
0.907383	2.94619	46.829
0.901108	2.9453	46.796
0.894855	2.9444	46.7629
0.888623	2.94347	46.7296
0.882413	2.94252	46.6962
0.876225	2.94156	46.6626
0.870059	2.94058	46.6289
0.863915	2.93957	46.5951
0.857792	2.93855	46.5611
0.851691	2.93751	46.5269
0.845612	2.93645	46.4926
0.839555	2.93538	46.4582
0.833519	2.93428	46.4236
0.827505	2.93317	46.3889
0.821513	2.93203	46.354
0.815543	2.93088	46.319
0.809594	2.92971	46.2838
0.803668	2.92853	46.2485
0.797763	2.92732	46.213
0.79188	2.92609	46.1774
0.786018	2.92485	46.1416
0.780179	2.92359	46.1057
0.774361	2.92231	46.0697
0.768565	2.92102	46.0334
0.76279	2.9197	45.9971
0.757038	2.91837	45.9606
0.751307	2.91702	45.9239
0.745598	2.91565	45.8871
0.739911	2.91426	45.8502
0.734246	2.91286	45.8131
0.728602	2.91144	45.7758
0.72298	2.91	45.7385
0.71738	2.90854	45.7009
0.711802	2.90707	45.6632
0.706245	2.90558	45.6254
0.70071	2.90407	45.5874
0.695197	2.90254	45.5492
0.689706	2.901	45.511
0.684236	2.89944	45.4725
0.678789	2.89786	45.4339
0.673363	2.89627	45.3952
0.667959	2.89465	45.3563
0.662576	2.89303	45.3173
0.657216	2.89138	45.2781
0.651877	2.88972	45.2387
0.64656	2.88804	45.1992
0.641265	2.88634	45.1596
0.635991	2.88463	45.1198
0.630739	2.8829	45.0799
0.625509	2.88115	45.0398
0.620301	2.87939	44.9995
0.615115	2.87761	44.9591
0.60995	2.87581	44.9186
0.604807	2.874	44.8778
0.599686	2.87217	44.837
0.594587	2.87033	44.796
0.589509	2.86846	44.7548
0.584453	2.86659	44.7135
0.579419	2.86469	44.672
0.574407	2.86278	44.6304
0.569417	2.86085	44.5886
0.564448	2.85891	44.5467
0.559501	2.85695	44.5046
0.554576	2.85498	44.4623
0.549673	2.85299	44.4199
0.544791	2.85098	44.3774
0.539931	2.84896	44.3346
0.535093	2.84692	44.2918
0.530277	2.84487	44.2487
0.525482	2.8428	44.2056
0.52071	2.84072	44.1622
0.515959	2.83861	44.1187
0.51123	2.8365	44.0751
0.506522	2.83437	44.0312
0.501837	2.83222	43.9873
0.497173	2.83006	43.9431
0.492531	2.82788	43.8988
0.48791	2.82569	43.8544
0.483312	2.82348	43.8098
0.478735	2.82126	43.765
0.47418	2.81902	43.7201
0.469647	2.81677	43.675
0.465135	2.8145	43.6297
0.460646	2.81221	43.5843
0.456178	2.80992	43.5387
0.451732	2.8076	43.493
0.447307	2.80527	43.447
0.442905	2.80293	43.401
0.438524	2.80057	43.3547
0.434165	2.7982	43.3083
0.429828	2.79581	43.2618
0.425512	2.79341	43.2151
0.421218	2.791	43.1682
0.416946	2.78857	43.1211
0.412696	2.78612	43.0739
0.408468	2.78366	43.0265
0.404261	2.78119	42.9789
0.400076	2.7787	42.9312
0.395913	2.7762	42.8833
0.391772	2.77368	42.8352
0.387653	2.77115	42.787
0.383555	2.7686	42.7386
0.379479	2.76604	42.69
0.375425	2.76347	42.6413
0.371392	2.76088	42.5924
0.367382	2.75828	42.5433
0.363393	2.75567	42.4941
0.359426	2.75304	42.4446
0.35548	2.7504	42.395
0.351557	2.74774	42.3453
0.347655	2.74507	42.2953
0.343775	2.74238	42.2452
0.339917	2.73969	42.1949
0.33608	2.73697	42.1444
0.332265	2.73425	42.0938
0.328472	2.73151	42.043
0.324701	2.72876	41.992
0.320952	2.72599	41.9408
0.317224	2.72322	41.8895
0.313518	2.72042	41.8379
0.309834	2.71762	41.7862
0.306172	2.7148	41.7343
0.302532	2.71197	41.6823
0.298913	2.70912	41.63
0.295316	2.70626	41.5776
0.291741	2.70339	41.525
0.288187	2.70051	41.4722
0.284656	2.69761	41.4192
0.281146	2.6947	41.3661
0.277658	2.69178	41.3127
0.274191	2.68884	41.2592
0.270747	2.68589	41.2055
0.267324	2.68293	41.1516
0.263923	2.67996	41.0975
0.260544	2.67697	41.0432
0.257186	2.67397	40.9888
0.253851	2.67096	40.9341
0.250537	2.66794	40.8793
0.247245	2.6649	40.8243
0.243974	2.66185	40.7691
0.240726	2.65879	40.7137
0.237499	2.65571	40.6581
0.234294	2.65263	40.6023
0.23111	2.64953	40.5463
0.227949	2.64642	40.4901
0.224809	2.64329	40.4338
0.221691	2.64016	40.3772
0.218595	2.63701	40.3204
0.215521	2.63385	40.2635
0.212468	2.63068	40.2063
0.209437	2.6275	40.149
0.206428	2.6243	40.0914
0.203441	2.62109	40.0337
0.200475	2.61787	39.9758
0.197531	2.61464	39.9176
0.194609	2.6114	39.8593
0.191709	2.60815	39.8007
0.188831	2.60488	39.742
0.185974	2.6016	39.683
0.183139	2.59831	39.6239
0.180326	2.59501	39.5645
0.177535	2.5917	39.5049
0.174765	2.58837	39.4451
0.172017	2.58504	39.3852
0.169291	2.58169	39.325
0.166587	2.57833	39.2646
0.163904	2.57496	39.204
0.161244	2.57158	39.1432
0.158605	2.56819	39.0821
0.155988	2.56479	39.0209
0.153392	2.56137	38.9594
0.150819	2.55795	38.8978
0.148267	2.55451	38.8359
0.145737	2.55107	38.7738
0.143228	2.54761	38.7115
0.140742	2.54414	38.6489
0.138277	2.54066	38.5862
0.135834	2.53717	38.5232
0.133413	2.53367	38.46
0.131013	2.53015	38.3966
0.128636	2.52663	38.333
0.12628	2.5231	38.2692
0.123946	2.51955	38.2051
0.121633	2.516	38.1408
0.119343	2.51243	38.0763
0.117074	2.50885	38.0115
0.114827	2.50527	37.9465
0.112602	2.50167	37.8813
0.110398	2.49806	37.8159
0.108217	2.49444	37.7502
0.106057	2.49082	37.6843
0.103919	2.48718	37.6182
0.101802	2.48353	37.5519
0.0997075	2.47987	37.4853
0.0976347	2.4762	37.4184
0.0955836	2.47252	37.3514
0.0935543	2.46883	37.2841
0.0915468	2.46513	37.2166
0.089561	2.46143	37.1488
0.0875971	2.45771	37.0808
0.0856549	2.45398	37.0125
0.0837344	2.45024	36.944
0.0818358	2.44649	36.8753
0.0799589	2.44273	36.8063
0.0781038	2.43896	36.7371
0.0762705	2.43519	36.6676
0.0744589	2.4314	36.5979
0.0726691	2.4276	36.5279
0.0709011	2.4238	36.4577
0.0691549	2.41998	36.3872
0.0674304	2.41615	36.3165
0.0657277	2.41232	36.2455
0.0640468	2.40847	36.1743
0.0623876	2.40462	36.1028
0.0607503	2.40076	36.0311
0.0591347	2.39688	35.9591
0.0575408	2.393	35.8868
0.0559688	2.38911	35.8143
0.0544185	2.38521	35.7416
0.05289	2.3813	35.6685
0.0513833	2.37738	35.5952
0.0498983	2.37346	35.5217
0.0484351	2.36952	35.4478
0.0469937	2.36557	35.3737
0.045574	2.36162	35.2994
0.0441762	2.35766	35.2247
0.0428001	2.35368	35.1498
0.0414458	2.3497	35.0747
0.0401132	2.34571	34.9992
0.0388024	2.34172	34.9235
0.0375134	2.33771	34.8475
0.0362462	2.33369	34.7712
0.0350007	2.32967	34.6947
0.0337771	2.32564	34.6178
0.0325752	2.32159	34.5407
0.031395	2.31754	34.4633
0.0302367	2.31349	34.3856
0.0291001	2.30942	34.3077
0.0279853	2.30534	34.2294
0.0268922	2.30126	34.1509
0.0258209	2.29717	34.0721
0.0247714	2.29307	33.9929
0.0237437	2.28896	33.9135
0.0227378	2.28484	33.8338
0.0217536	2.28072	33.7538
0.0207912	2.27659	33.6735
0.0198506	2.27244	33.5929
0.0189317	2.2683	33.512
0.0180346	2.26414	33.4309
0.0171593	2.25997	33.3494
0.0163058	2.2558	33.2676
0.015474	2.25162	33.1854
0.014664	2.24743	33.103
0.0138758	2.24324	33.0203
0.0131094	2.23903	32.9373
0.0123647	2.23482	32.8539
0.0116418	2.2306	32.7703
0.0109407	2.22637	32.6863
0.0102613	2.22214	32.602
0.00960373	2.2179	32.5174
0.00896793	2.21365	32.4325
0.0083539	2.20939	32.3472
0.00776164	2.20513	32.2617
0.00719116	2.20085	32.1758
0.00664244	2.19657	32.0896
0.00611551	2.19229	32.003
0.00561034	2.18799	31.9161
0.00512695	2.18369	31.8289
0.00466533	2.17938	31.7414
0.00422549	2.17507	31.6535
0.00380742	2.17075	31.5653
0.00341112	2.16642	31.4767
0.00303659	2.16208	31.3878
0.00268384	2.15774	31.2986
0.00235286	2.15339	31.209
0.00204366	2.14903	31.1191
0.00175622	2.14466	31.0288
0.00149057	2.14029	30.9382
0.00124668	2.13591	30.8472
0.00102457	2.13153	30.7559
0.00082423	2.12714	30.6642
0.000645665	2.12274	30.5722
0.000488873	2.11833	30.4798
0.000353856	2.11392	30.387
0.000240613	2.1095	30.2939
0.000149147	2.10508	30.2004
7.9463e-05	2.10065	30.1066
3.15918e-05	2.09621	30.0123
6.03236e-06	2.09176	29.9177
-2.07147e-06	2.08731	29.8229
-2.07147e-06	2.08288	29.728
-2.07147e-06	2.07845	29.6334
-2.07147e-06	2.07404	29.5391
-2.07147e-06	2.06965	29.445
-2.07147e-06	2.06527	29.3512
-2.07147e-06	2.06091	29.2576
-2.07147e-06	2.05656	29.1643
-2.07147e-06	2.05222	29.0712
-2.07147e-06	2.04791	28.9784
-2.07147e-06	2.0436	28.8859
-2.07147e-06	2.03932	28.7936
-2.07147e-06	2.03504	28.7016
-2.07147e-06	2.03078	28.6098
-2.07147e-06	2.02654	28.5183
-2.07147e-06	2.02231	28.4271
-2.07147e-06	2.0181	28.3361
-2.07147e-06	2.0139	28.2453
-2.07147e-06	2.00972	28.1549
-2.07147e-06	2.00555	28.0647
-2.07147e-06	2.00139	27.9747
-2.07147e-06	1.99725	27.885
-2.07147e-06	1.99313	27.7956
-2.07147e-06	1.98902	27.7065
-2.07147e-06	1.98492	27.6176
-2.07147e-06	1.98084	27.529
-2.07147e-06	1.97677	27.4406
-2.07147e-06	1.97272	27.3525
-2.07147e-06	1.96868	27.2647
-2.07147e-06	1.96466	27.1771
-2.07147e-06	1.96065	27.0898
-2.07147e-06	1.95665	27.0028
-2.07147e-06	1.95267	26.916
-2.07147e-06	1.94871	26.8295
-2.07147e-06	1.94475	26.7433
-2.07147e-06	1.94082	26.6573
-2.07147e-06	1.93689	26.5716
-2.07147e-06	1.93298	26.4862
-2.07147e-06	1.92909	26.4011
-2.07147e-06	1.9252	26.3162
-2.07147e-06	1.92134	26.2316
-2.07147e-06	1.91748	26.1472
-2.07147e-06	1.91364	26.0631
-2.07147e-06	1.90981	25.9793
-2.07147e-06	1.906	25.8958
-2.07147e-06	1.9022	25.8125
-2.07147e-06	1.89842	25.7296
-2.07147e-06	1.89465	25.6468
-2.07147e-06	1.89089	25.5644
-2.07147e-06	1.88714	25.4822
-2.07147e-06	1.88341	25.4003
-2.07147e-06	1.8797	25.3187
-2.07147e-06	1.87599	25.2373
-2.07147e-06	1.8723	25.1562
-2.07147e-06	1.86863	25.0754
-2.07147e-06	1.86496	24.9949
-2.07147e-06	1.86131	24.9146
-2.07147e-06	1.85768	24.8346
-2.07147e-06	1.85405	24.7549
-2.07147e-06	1.85045	24.6754
-2.07147e-06	1.84685	24.5963
-2.07147e-06	1.84327	24.5174
-2.07147e-06	1.8397	24.4388
-2.07147e-06	1.83614	24.3604
-2.07147e-06	1.83259	24.2823
-2.07147e-06	1.82906	24.2045
-2.07147e-06	1.82555	24.127
-2.07147e-06	1.82204	24.0498
-2.07147e-06	1.81855	23.9728
-2.07147e-06	1.81507	23.8961
-2.07147e-06	1.8116	23.8197
-2.07147e-06	1.80815	23.7435
-2.07147e-06	1.80471	23.6677
-2.07147e-06	1.80128	23.5921
-2.07147e-06	1.79787	23.5167
-2.07147e-06	1.79447	23.4417
-2.07147e-06	1.79108	23.3669
-2.07147e-06	1.7877	23.2924
-2.07147e-06	1.78434	23.2182
-2.07147e-06	1.78098	23.1443
-2.07147e-06	1.77765	23.0706
-2.07147e-06	1.77432	22.9972
-2.07147e-06	1.771	22.9241
-2.07147e-06	1.7677	22.8513
-2.07147e-06	1.76441	22.7787
-2.07147e-06	1.76114	22.7064
-2.07147e-06	1.75787	22.6344
-2.07147e-06	1.75462	22.5627
-2.07147e-06	1.75138	22.4912
-2.07147e-06	1.74815	22.42
-2.07147e-06	1.74494	22.3491
-2.07147e-06	1.74173	22.2785
-2.07147e-06	1.73854	22.2081
-2.07147e-06	1.73536	22.1381
-2.07147e-06	1.73219	22.0682
-2.07147e-06	1.72904	21.9987
-2.07147e-06	1.7259	21.9295
-2.07147e-06	1.72276	21.8605
-2.07147e-06	1.71965	21.7918
-2.07147e-06	1.71654	21.7233
-2.07147e-06	1.71344	21.6552
-2.07147e-06	1.71036	21.5873
-2.07147e-06	1.70729	21.5197
-2.07147e-06	1.70423	21.4523
-2.07147e-06	1.70118	21.3853
-2.07147e-06	1.69814	21.3185
-2.07147e-06	1.69511	21.252
-2.07147e-06	1.6921	21.1857
-2.07147e-06	1.6891	21.1198
-2.07147e-06	1.68611	21.0541
-2.07147e-06	1.68313	20.9886
-2.07147e-06	1.68016	20.9235
-2.07147e-06	1.6772	20.8586
-2.07147e-06	1.67426	20.794
-2.07147e-06	1.67133	20.7297
-2.07147e-06	1.6684	20.6656
-2.07147e-06	1.66549	20.6018
-2.07147e-06	1.66259	20.5383
-2.07147e-06	1.6597	20.475
-2.07147e-06	1.65683	20.4121
-2.07147e-06	1.65396	20.3494
-2.07147e-06	1.65111	20.2869
-2.07147e-06	1.64826	20.2248
-2.07147e-06	1.64543	20.1629
-2.07147e-06	1.64261	20.1012
-2.07147e-06	1.6398	20.0399
-2.07147e-06	1.637	19.9788
-2.07147e-06	1.63421	19.9179
-2.07147e-06	1.63143	19.8574
-2.07147e-06	1.62866	19.7971
-2.07147e-06	1.6259	19.7371
-2.07147e-06	1.62316	19.6773
-2.07147e-06	1.62042	19.6178
-2.07147e-06	1.6177	19.5586
-2.07147e-06	1.61499	19.4997
-2.07147e-06	1.61228	19.441
-2.07147e-06	1.60959	19.3826
-2.07147e-06	1.60691	19.3244
-2.07147e-06	1.60424	19.2665
-2.07147e-06	1.60158	19.2089
-2.07147e-06	1.59893	19.1515
-2.07147e-06	1.59629	19.0944
-2.07147e-06	1.59366	19.0376
-2.07147e-06	1.59104	18.981
-2.07147e-06	1.58843	18.9247
-2.07147e-06	1.58583	18.8686
-2.07147e-06	1.58325	18.8128
-2.07147e-06	1.58067	18.7573
-2.07147e-06	1.5781	18.702
-2.07147e-06	1.57554	18.647
-2.07147e-06	1.573	18.5922
-2.07147e-06	1.57046	18.5378
-2.07147e-06	1.56793	18.4835
-2.07147e-06	1.56542	18.4295
-2.07147e-06	1.56291	18.3758
-2.07147e-06	1.56041	18.3224
-2.07147e-06	1.55793	18.2691
-2.07147e-06	1.55545	18.2162
-2.07147e-06	1.55298	18.1635
-2.07147e-06	1.55053	18.1111
-2.07147e-06	1.54808	18.0589
-2.07147e-06	1.54564	18.007
-2.07147e-06	1.54321	17.9553
-2.07147e-06	1.5408	17.9039
-2.07147e-06	1.53839	17.8527
-2.07147e-06	1.53599	17.8018
-2.07147e-06	1.5336	17.7511
-2.07147e-06	1.53122	17.7007
-2.07147e-06	1.52885	17.6505
-2.07147e-06	1.52649	17.6006
-2.07147e-06	1.52414	17.5509
-2.07147e-06	1.5218	17.5015
-2.07147e-06	1.51947	17.4523
-2.07147e-06	1.51715	17.4034
-2.07147e-06	1.51484	17.3547
-2.07147e-06	1.51253	17.3063
-2.07147e-06	1.51024	17.2581
-2.07147e-06	1.50795	17.2102
-2.07147e-06	1.50568	17.1625
-2.07147e-06	1.50341	17.1151
-2.07147e-06	1.50116	17.0679
-2.07147e-06	1.49891	17.0209
-2.07147e-06	1.49667	16.9742
-2.07147e-06	1.49444	16.9277
-2.07147e-06	1.49222	16.8815
-2.07147e-06	1.49001	16.8355
-2.07147e-06	1.48781	16.7897
-2.07147e-06	1.48561	16.7442
-2.07147e-06	1.48343	16.6989
-2.07147e-06	1.48126	16.6539
-2.07147e-06	1.47909	16.6091
-2.07147e-06	1.47693	16.5645
-2.07147e-06	1.47478	16.5202
-2.07147e-06	1.47264	16.4761
-2.07147e-06	1.47051	16.4322
-2.07147e-06	1.46839	16.3886
-2.07147e-06	1.46628	16.3452
-2.07147e-06	1.46417	16.3021
-2.07147e-06	1.46208	16.2591
-2.07147e-06	1.45999	16.2164
-2.07147e-06	1.45791	16.174
-2.07147e-06	1.45584	16.1317
-2.07147e-06	1.45378	16.0897
